Temperature,Fuel_Price,CPI,Unemployment,holiday,inventory_level,day,month,year,week,dayofweek,lag_1,lag_7,rolling_mean_7,actual_sales,predicted_sales,store_id,Date,final_forecast,history_count
64.7,3.891,212.8887535,9.575,0,1316936.54,6,4,2012,14,4,623258.4,660632.05,642787.0042857144,658468.27,658825.2073000004,43,2012-04-06,658825.2073000004,136
70.18,3.891,212.9632857,9.575,0,1331375.84,13,4,2012,15,4,658468.27,613042.97,642477.8928571428,665687.92,665615.7678000003,43,2012-04-13,665615.7678000003,136
67.28,3.877,213.0130524,9.575,0,1276289.96,20,4,2012,16,4,665687.92,693249.98,649998.6,638144.98,638438.8593000006,43,2012-04-20,638438.8593000006,136
78.27,3.814,213.062819,9.575,0,1186277.18,27,4,2012,17,4,638144.98,636677.67,642126.4571428571,593138.59,593168.9255999996,43,2012-04-27,593168.9255999996,136
77.47,3.749,213.1125857,9.575,0,1275928.4,4,5,2012,18,4,593138.59,661707.02,635906.5885714286,637964.2,638202.2554000003,43,2012-05-04,638202.2554000003,136
67.59,3.688,213.1623524,9.575,0,1280318.08,11,5,2012,19,4,637964.2,610940.94,632514.7571428571,640159.04,640045.7950000002,43,2012-05-11,640045.7950000002,136
72.06,3.63,213.1753618,9.575,0,1297083.62,18,5,2012,20,4,640159.04,623258.4,636688.7714285714,648541.81,648815.9769,43,2012-05-18,648815.9769,136
82.41,3.561,213.1736682,9.575,0,1194812.78,25,5,2012,21,4,648541.81,658468.27,640300.6871428571,597406.39,597941.4367999996,43,2012-05-25,597941.4367999996,136
80.89,3.501,213.1719747,9.575,0,1210157.24,1,6,2012,22,4,597406.39,665687.92,631577.5614285715,605078.62,605317.4686000004,43,2012-06-01,605317.4686000004,136
85.73,3.452,213.1702811,9.575,0,1286065.02,8,6,2012,23,4,605078.62,638144.98,622919.09,643032.51,642938.2186000005,43,2012-06-08,642938.2186000005,136
87.75,3.393,213.1786952,9.575,0,1269630.2,15,6,2012,24,4,643032.51,593138.59,623617.3085714286,634815.1,634844.0600999994,43,2012-06-15,634844.0600999994,136
87.51,3.346,213.2123786,9.575,0,1226541.58,22,6,2012,25,4,634815.1,637964.2,629571.0957142857,613270.79,613054.4920999997,43,2012-06-22,613054.4920999997,136
89.85,3.286,213.2460619,9.575,0,1186256.26,29,6,2012,26,4,613270.79,640159.04,626043.4657142857,593128.13,593190.8424999998,43,2012-06-29,593190.8424999998,136
82.68,3.227,213.2797452,9.285,0,1291237.18,6,7,2012,27,4,593128.13,648541.81,619324.7642857142,645618.59,645659.4462000001,43,2012-07-06,645659.4462000001,136
78.82,3.256,213.3134286,9.285,0,1255268.08,13,7,2012,28,4,645618.59,597406.39,618907.1614285714,627634.04,628721.4646000003,43,2012-07-13,628721.4646000003,136
83.83,3.311,213.3219124,9.285,0,1193108.1,20,7,2012,29,4,627634.04,605078.62,623225.3971428572,596554.05,597212.1798999995,43,2012-07-20,597212.1798999995,136
82.01,3.407,213.3303963,9.285,0,1144895.04,27,7,2012,30,4,596554.05,643032.51,622007.6014285714,572447.52,572328.4391999997,43,2012-07-27,572328.4391999997,136
85.06,3.417,213.3388802,9.285,0,1228757.88,3,8,2012,31,4,572447.52,634815.1,611924.0314285716,614378.94,614531.2962999999,43,2012-08-03,614531.2962999999,136
86.36,3.494,213.3473641,9.285,0,1287117.56,10,8,2012,32,4,614378.94,613270.79,609004.5800000001,643558.78,643555.5516000008,43,2012-08-10,643555.5516000008,136
85.66,3.571,213.4226959,9.285,0,1280421.7,17,8,2012,33,4,643558.78,593128.13,613331.4357142857,640210.85,639908.3141000002,43,2012-08-17,639908.3141000002,136
81.65,3.62,213.5481636,9.285,0,1196469.28,24,8,2012,34,4,640210.85,645618.59,620057.5385714286,598234.64,598138.9267999998,43,2012-08-24,598138.9267999998,136
81.12,3.638,213.6736313,9.285,0,1186282.58,31,8,2012,35,4,598234.64,627634.04,613288.4028571428,593141.29,593223.5133999995,43,2012-08-31,593223.5133999995,136
84.99,3.73,213.7990991,9.285,0,1327628.36,7,9,2012,36,4,593141.29,596554.05,608360.8671428572,663814.18,664123.5109000001,43,2012-09-07,664123.5109000001,136
73.03,3.717,213.9332167,9.285,0,1250393.88,14,9,2012,37,4,663814.18,572447.52,617969.4571428571,625196.94,624393.6894999994,43,2012-09-14,624393.6894999994,136
75.87,3.721,214.1192333,9.285,0,1203980.04,21,9,2012,38,4,625196.94,614378.94,625505.0885714286,601990.02,601848.5445999998,43,2012-09-21,601848.5445999998,136
77.55,3.666,214.30525,9.285,0,1155584.64,28,9,2012,39,4,601990.02,643558.78,623735.2428571429,577792.32,577665.4422,43,2012-09-28,577665.4422,136
74.09,3.617,214.4912667,8.839,0,1285229.78,5,10,2012,40,4,577792.32,640210.85,614340.0342857143,642614.89,642738.8311000002,43,2012-10-05,642738.8311000002,136
71.14,3.601,214.6772833,8.839,0,1238739.44,12,10,2012,41,4,642614.89,598234.64,614683.4685714286,619369.72,619581.1811000002,43,2012-10-12,619581.1811000002,136
71.25,3.594,214.7212488,8.839,0,1247838.46,19,10,2012,42,4,619369.72,593141.29,617702.7657142858,623919.23,623557.8606999996,43,2012-10-19,623557.8606999996,136
69.17,3.506,214.7415392,8.839,0,1175207.1,26,10,2012,43,4,623919.23,663814.18,622099.6142857142,587603.55,587494.2288000002,43,2012-10-26,587494.2288000002,136
41.48,2.819,126.6050645,8.119,0,552558.98,26,3,2010,12,4,269624.2,281090.95,276487.96428571426,276279.49,275939.06919999985,44,2010-03-26,275939.06919999985,136
42.15,2.842,126.6034839,7.972,0,572395.0,2,4,2010,13,4,276279.49,286857.13,275800.61285714287,286197.5,285958.2647000003,44,2010-04-02,285958.2647000003,136
38.97,2.877,126.6019032,7.972,0,514722.6,9,4,2010,14,4,286197.5,267956.3,275706.38,257361.3,257362.21730000016,44,2010-04-09,257362.21730000016,136
50.39,2.915,126.5621,7.972,0,560097.48,16,4,2010,15,4,257361.3,273079.07,274192.8085714286,280048.74,279563.5228999999,44,2010-04-16,279563.5228999999,136
55.66,2.936,126.4713333,7.972,0,556574.08,23,4,2010,16,4,280048.74,284617.27,275188.47571428574,278287.04,278405.636,44,2010-04-23,278405.636,136
48.33,2.941,126.3805667,7.972,0,545995.3,30,4,2010,17,4,278287.04,272190.83,274284.15714285715,272997.65,272858.2769999998,44,2010-04-30,272858.2769999998,136
44.42,2.948,126.2898,7.972,0,570759.72,7,5,2010,18,4,272997.65,269624.2,274399.41714285716,285379.86,285278.43940000003,44,2010-05-07,285278.43940000003,136
50.15,2.962,126.2085484,7.972,0,573031.84,14,5,2010,19,4,285379.86,276279.49,276650.22571428574,286515.92,286271.3389000002,44,2010-05-14,286271.3389000002,136
57.71,2.95,126.1843871,7.972,0,534130.7,21,5,2010,20,4,286515.92,286197.5,278112.57285714283,267065.35,266974.0813999999,44,2010-05-21,266974.0813999999,136
53.11,2.908,126.1602258,7.972,0,583782.02,28,5,2010,21,4,267065.35,257361.3,275379.40857142856,291891.01,291742.08129999996,44,2010-05-28,291742.08129999996,136
59.85,2.871,126.1360645,7.972,0,564703.64,4,6,2010,22,4,291891.01,280048.74,280312.22428571427,282351.82,282512.9667999999,44,2010-06-04,282512.9667999999,136
65.24,2.841,126.1119032,7.972,0,593636.4,11,6,2010,23,4,282351.82,278287.04,280641.2357142857,296818.2,296833.7737999998,44,2010-06-11,296833.7737999998,136
58.41,2.819,126.114,7.972,0,586962.72,18,6,2010,24,4,296818.2,272997.65,283288.5442857143,293481.36,293622.9869000001,44,2010-06-18,293622.9869000001,136
71.83,2.82,126.1266,7.972,0,576494.48,25,6,2010,25,4,293481.36,285379.86,286214.78857142857,288247.24,288320.4312,44,2010-06-25,288320.4312,136
78.82,2.814,126.1392,7.804,0,601256.38,2,7,2010,26,4,288247.24,286515.92,286624.4142857143,300628.19,300211.6155,44,2010-07-02,300211.6155,136
71.33,2.802,126.1518,7.804,0,560945.56,9,7,2010,27,4,300628.19,267065.35,288640.45285714284,280472.78,280850.20979999966,44,2010-07-09,280850.20979999966,136
77.79,2.791,126.1498065,7.804,0,594199.9,16,7,2010,28,4,280472.78,291891.01,290555.8,297099.95,297225.5348999998,44,2010-07-16,297225.5348999998,136
82.27,2.797,126.1283548,7.804,0,585360.32,23,7,2010,29,4,297099.95,282351.82,291299.9342857143,292680.16,292562.06199999986,44,2010-07-23,292562.06199999986,136
78.94,2.797,126.1069032,7.804,0,550041.92,30,7,2010,30,4,292680.16,296818.2,292775.41142857145,275020.96,275011.9773,44,2010-07-30,275011.9773,136
81.24,2.802,126.0854516,7.804,0,593608.98,6,8,2010,31,4,275020.96,293481.36,289661.52,296804.49,296901.85219999985,44,2010-08-06,296901.85219999985,136
74.93,2.837,126.064,7.804,0,582056.18,13,8,2010,32,4,296804.49,288247.24,290136.2528571429,291028.09,290859.37330000027,44,2010-08-13,290859.37330000027,136
76.34,2.85,126.0766452,7.804,0,569481.0,20,8,2010,33,4,291028.09,300628.19,290533.51714285713,284740.5,285370.85439999995,44,2010-08-20,285370.85439999995,136
75.31,2.854,126.0892903,7.804,0,586310.16,27,8,2010,34,4,284740.5,280472.78,288263.84714285715,293155.08,293309.85579999984,44,2010-08-27,293309.85579999984,136
65.71,2.868,126.1019355,7.804,0,591760.24,3,9,2010,35,4,293155.08,297099.95,290075.6042857143,295880.12,295918.63499999983,44,2010-09-03,295918.63499999983,136
65.74,2.87,126.1145806,7.804,0,566910.26,10,9,2010,36,4,295880.12,292680.16,289901.34285714285,283455.13,282721.7486999999,44,2010-09-10,282721.7486999999,136
66.84,2.875,126.1454667,7.804,0,558728.26,17,9,2010,37,4,283455.13,275020.96,288583.48142857145,279364.13,279405.8776999999,44,2010-09-17,279405.8776999999,136
68.22,2.872,126.1900333,7.804,0,562627.56,24,9,2010,38,4,279364.13,296804.49,289203.9342857143,281313.78,281146.6676999998,44,2010-09-24,281146.6676999998,136
68.74,2.853,126.2346,7.61,0,600304.9,1,10,2010,39,4,281313.78,291028.09,286990.97571428574,300152.45,299786.8126000002,44,2010-10-01,299786.8126000002,136
63.03,2.841,126.2791667,7.61,0,559048.88,8,10,2010,40,4,300152.45,284740.5,288294.4557142857,279524.44,279513.9155999998,44,2010-10-08,279513.9155999998,136
54.12,2.845,126.3266774,7.61,0,537416.86,15,10,2010,41,4,279524.44,293155.08,287549.3042857143,268708.43,268555.3738000001,44,2010-10-15,268555.3738000001,136
56.89,2.849,126.3815484,7.61,0,540220.6,22,10,2010,42,4,268708.43,295880.12,284056.9257142857,270110.3,270513.0626000003,44,2010-10-22,270513.0626000003,136
45.12,2.841,126.4364194,7.61,0,572994.98,29,10,2010,43,4,270110.3,283455.13,280375.5228571429,286497.49,286217.5889000002,44,2010-10-29,286217.5889000002,136
49.96,2.831,126.4912903,7.61,0,541033.68,5,11,2010,44,4,286497.49,279364.13,280810.1457142857,270516.84,270458.1930000002,44,2010-11-05,270458.1930000002,136
42.55,2.831,126.5461613,7.61,0,563819.58,12,11,2010,45,4,270516.84,281313.78,279546.2471428571,281909.79,282325.2058999999,44,2010-11-12,282325.2058999999,136
42.0,2.842,126.6072,7.61,0,568645.04,19,11,2010,46,4,281909.79,300152.45,279631.3914285714,284322.52,284742.50539999985,44,2010-11-19,284742.50539999985,136
28.22,2.83,126.6692667,7.61,0,615293.0,26,11,2010,47,4,284322.52,279524.44,277369.97285714286,307646.5,307904.2505000001,44,2010-11-26,307904.2505000001,136
25.8,2.812,126.7313333,7.61,0,528428.24,3,12,2010,48,4,307646.5,268708.43,281387.41000000003,264214.12,264916.8704000001,44,2010-12-03,264916.8704000001,136
36.78,2.817,126.7934,7.61,0,556506.56,10,12,2010,49,4,264214.12,270110.3,280745.3657142857,278253.28,278207.9953999999,44,2010-12-10,278207.9953999999,136
35.21,2.842,126.8794839,7.61,0,557292.7,17,12,2010,50,4,278253.28,286497.49,281908.64857142855,278646.35,278810.1547,44,2010-12-17,278810.1547,136
34.9,2.846,126.9835806,7.61,0,730196.48,24,12,2010,51,4,278646.35,270516.84,280787.0571428571,365098.24,365015.9570000001,44,2010-12-24,365015.9570000001,136
26.79,2.868,127.0876774,7.61,0,483874.22,31,12,2010,52,4,365098.24,281909.79,294298.6857142857,241937.11,242456.27600000016,44,2010-12-31,242456.27600000016,136
16.94,2.891,127.1917742,7.224,0,576640.76,7,1,2011,1,4,241937.11,284322.52,288588.3028571429,288320.38,288141.3008000001,44,2011-01-07,288141.3008000001,136
20.6,2.903,127.3009355,7.224,0,585718.72,14,1,2011,2,4,288320.38,307646.5,289159.4257142857,292859.36,293383.4523000001,44,2011-01-14,293383.4523000001,136
34.8,2.934,127.4404839,7.224,0,552315.6,21,1,2011,3,4,292859.36,264214.12,287046.9771428571,276157.8,275981.6841999998,44,2011-01-21,275981.6841999998,136
31.64,2.96,127.5800323,7.224,0,552022.8,28,1,2011,4,4,276157.8,278253.28,288753.2171428571,276011.4,275913.84089999984,44,2011-01-28,275913.84089999984,136
23.35,2.974,127.7195806,7.224,0,587906.16,4,2,2011,5,4,276011.4,278646.35,288432.94857142854,293953.08,293930.0407,44,2011-02-04,293930.0407,136
30.83,3.034,127.859129,7.224,0,614973.46,11,2,2011,6,4,293953.08,365098.24,290619.6242857143,307486.73,307401.55640000006,44,2011-02-11,307401.55640000006,136
40.85,3.062,127.99525,7.224,0,561571.52,18,2,2011,7,4,307486.73,241937.11,282389.40857142856,280785.76,280470.40089999983,44,2011-02-18,280470.40089999983,136
33.17,3.12,128.13,7.224,0,558855.86,25,2,2011,8,4,280785.76,288320.38,287939.21571428573,279427.93,279272.67500000005,44,2011-02-25,279272.67500000005,136
34.23,3.23,128.26475,7.224,0,587969.08,4,3,2011,9,4,279427.93,292859.36,286668.8657142857,293984.54,293927.43130000005,44,2011-03-04,293927.43130000005,136
41.28,3.346,128.3995,7.224,0,568992.28,11,3,2011,10,4,293984.54,276157.8,286829.60571428575,284496.14,284895.584,44,2011-03-11,284895.584,136
44.69,3.407,128.5121935,7.224,0,563399.36,18,3,2011,11,4,284496.14,276011.4,288020.79714285716,281699.68,281843.6108999998,44,2011-03-18,281843.6108999998,136
42.38,3.435,128.6160645,7.224,0,570063.62,25,3,2011,12,4,281699.68,293953.08,288833.40857142856,285031.81,285392.2649,44,2011-03-25,285392.2649,136
42.49,3.487,128.7199355,6.906,0,563028.52,1,4,2011,13,4,285031.81,307486.73,287558.9414285714,281514.26,281680.2199999999,44,2011-04-01,281680.2199999999,136
42.75,3.547,128.8238065,6.906,0,584997.22,8,4,2011,14,4,281514.26,280785.76,283848.58857142855,292498.61,292621.18919999996,44,2011-04-08,292621.18919999996,136
41.72,3.616,128.9107333,6.906,0,579335.1,15,4,2011,15,4,292498.61,279427.93,285521.8528571428,289667.55,290274.3695000001,44,2011-04-15,290274.3695000001,136
47.55,3.655,128.9553,6.906,0,560714.6,22,4,2011,16,4,289667.55,293984.54,286984.6557142857,280357.3,280560.93239999976,44,2011-04-22,280560.93239999976,136
43.85,3.683,128.9998667,6.906,0,562495.94,29,4,2011,17,4,280357.3,284496.14,285037.90714285715,281247.97,280627.54679999984,44,2011-04-29,280627.54679999984,136
47.75,3.744,129.0444333,6.906,0,598709.34,6,5,2011,18,4,281247.97,281699.68,284573.88285714283,299354.67,299230.5618999999,44,2011-05-06,299230.5618999999,136
52.4,3.77,129.089,6.906,0,614190.62,13,5,2011,19,4,299354.67,285031.81,287096.02428571426,307095.31,307151.2028,44,2011-05-13,307151.2028,136
52.12,3.802,129.0756774,6.906,0,607118.46,20,5,2011,20,4,307095.31,281514.26,290247.95285714284,303559.23,303168.65359999996,44,2011-05-20,303168.65359999996,136
54.62,3.778,129.0623548,6.906,0,616884.98,27,5,2011,21,4,303559.23,292498.61,293397.2342857143,308442.49,308191.60239999986,44,2011-05-27,308191.60239999986,136
52.76,3.752,129.0490323,6.906,0,617900.08,3,6,2011,22,4,308442.49,289667.55,295674.9314285714,308950.04,308724.8207999999,44,2011-06-03,308724.8207999999,136
61.39,3.732,129.0357097,6.906,0,617540.84,10,6,2011,23,4,308950.04,280357.3,298429.57285714283,308770.42,308670.9411999999,44,2011-06-10,308670.9411999999,136
63.35,3.704,129.0432,6.906,0,600511.74,17,6,2011,24,4,308770.42,281247.97,302488.58999999997,300255.87,299732.42019999976,44,2011-06-17,299732.42019999976,136
66.38,3.668,129.0663,6.906,0,593531.18,24,6,2011,25,4,300255.87,299354.67,305204.00428571424,296765.59,296799.0883999999,44,2011-06-24,296799.0883999999,136
74.29,3.613,129.0894,6.56,0,630546.16,1,7,2011,26,4,296765.59,307095.31,304834.1357142857,315273.08,315258.46120000014,44,2011-07-01,315258.46120000014,136
77.3,3.563,129.1125,6.56,0,590678.02,8,7,2011,27,4,315273.08,303559.23,306002.38857142854,295339.01,295395.5836,44,2011-07-08,295395.5836,136
75.59,3.553,129.1338387,6.56,0,578402.42,15,7,2011,28,4,295339.01,308442.49,304828.0714285714,289201.21,288913.09040000016,44,2011-07-15,288913.09040000016,136
78.5,3.563,129.1507742,6.56,0,606217.62,22,7,2011,29,4,289201.21,308950.04,302079.3171428572,303108.81,303034.52080000006,44,2011-07-22,303034.52080000006,136
77.62,3.574,129.1677097,6.56,0,559354.0,29,7,2011,30,4,303108.81,308770.42,301244.85571428575,279677.0,279420.66789999977,44,2011-07-29,279420.66789999977,136
75.56,3.595,129.1846452,6.56,0,596160.9,5,8,2011,31,4,279677.0,300255.87,297088.65285714285,298080.45,298321.6943000001,44,2011-08-05,298321.6943000001,136
75.95,3.606,129.2015806,6.56,0,580799.32,12,8,2011,32,4,298080.45,296765.59,296777.8785714286,290399.66,290558.6540000002,44,2011-08-12,290558.6540000002,136
76.68,3.578,129.2405806,6.56,0,581819.38,19,8,2011,33,4,290399.66,315273.08,295868.46,290909.69,290845.4874000003,44,2011-08-19,290845.4874000003,136
81.53,3.57,129.2832581,6.56,0,648349.58,26,8,2011,34,4,290909.69,295339.01,292387.97571428574,324174.79,323988.45530000003,44,2011-08-26,323988.45530000003,136
77.0,3.58,129.3259355,6.56,0,619087.04,2,9,2011,35,4,324174.79,289201.21,296507.3728571428,309543.52,309713.9568999999,44,2011-09-02,309713.9568999999,136
70.19,3.619,129.3686129,6.56,0,591622.5,9,9,2011,36,4,309543.52,303108.81,299413.41714285716,295811.25,295890.2998999999,44,2011-09-09,295890.2998999999,136
67.54,3.641,129.4306,6.56,0,607948.56,16,9,2011,37,4,295811.25,279677.0,298370.90857142856,303974.28,303623.5411999999,44,2011-09-16,303623.5411999999,136
63.6,3.648,129.5183333,6.56,0,614818.26,23,9,2011,38,4,303974.28,298080.45,301841.9485714286,307409.13,307349.7314000001,44,2011-09-23,307349.7314000001,136
68.28,3.623,129.6060667,6.56,0,599515.5,30,9,2011,39,4,307409.13,290399.66,303174.61714285717,299757.75,299388.4836,44,2011-09-30,299388.4836,136
60.62,3.592,129.6938,6.078,0,625154.72,7,10,2011,40,4,299757.75,290909.69,304511.48714285716,312577.36,312388.3275000001,44,2011-10-07,312388.3275000001,136
51.74,3.567,129.7706452,6.078,0,586063.56,14,10,2011,41,4,312577.36,324174.79,307606.8685714286,293031.78,293132.3411999999,44,2011-10-14,293132.3411999999,136
54.66,3.579,129.7821613,6.078,0,611939.62,21,10,2011,42,4,293031.78,309543.52,303157.8671428571,305969.81,306107.3913999998,44,2011-10-21,306107.3913999998,136
47.41,3.567,129.7936774,6.078,0,612672.14,28,10,2011,43,4,305969.81,295811.25,302647.33714285714,306336.07,306417.19309999986,44,2011-10-28,306417.19309999986,136
43.51,3.538,129.8051935,6.078,0,614252.68,4,11,2011,44,4,306336.07,303974.28,304150.88285714283,307126.34,307126.2414999999,44,2011-11-04,307126.2414999999,136
33.8,3.513,129.8167097,6.078,0,624467.12,11,11,2011,45,4,307126.34,307409.13,304601.17714285717,312233.56,312120.4954,44,2011-11-11,312120.4954,136
40.65,3.489,129.8268333,6.078,0,621062.08,18,11,2011,46,4,312233.56,299757.75,305290.3814285714,310531.04,310513.0873999999,44,2011-11-18,310513.0873999999,136
38.89,3.445,129.8364,6.078,0,618258.02,25,11,2011,47,4,310531.04,312577.36,306829.42285714287,309129.01,309032.8596999999,44,2011-11-25,309032.8596999999,136
33.94,3.389,129.8459667,6.078,0,568618.68,2,12,2011,48,4,309129.01,293031.78,306336.80142857146,284309.34,284878.27739999996,44,2011-12-02,284878.27739999996,136
24.82,3.341,129.8555333,6.078,0,608601.82,9,12,2011,49,4,284309.34,305969.81,305090.7385714286,304300.91,304162.6816,44,2011-12-09,304162.6816,136
27.85,3.282,129.8980645,6.078,0,622288.32,16,12,2011,50,4,304300.91,306336.07,304852.3242857143,311144.16,310787.491,44,2011-12-16,310787.491,136
24.76,3.186,129.9845484,6.078,0,752467.78,23,12,2011,51,4,311144.16,307126.34,305539.19428571424,376233.89,376254.86230000004,44,2011-12-23,376254.86230000004,136
31.53,3.119,130.0710323,6.078,0,527835.7,30,12,2011,52,4,376233.89,312233.56,315411.7014285714,263917.85,262670.1002999999,44,2011-12-30,262670.1002999999,136
33.8,3.08,130.1575161,5.774,0,650655.86,6,1,2012,1,4,263917.85,310531.04,308509.4571428571,325327.93,325428.9639000001,44,2012-01-06,325428.9639000001,136
25.61,3.056,130.244,5.774,0,624723.76,13,1,2012,2,4,325327.93,309129.01,310623.2985714286,312361.88,312110.0566,44,2012-01-13,312110.0566,136
32.71,3.047,130.2792258,5.774,0,633896.78,20,1,2012,3,4,312361.88,284309.34,311085.13714285713,316948.39,316850.74150000024,44,2012-01-20,316850.74150000024,136
34.32,3.058,130.3144516,5.774,0,616590.76,27,1,2012,4,4,316948.39,304300.91,315747.8585714285,308295.38,308196.8121999999,44,2012-01-27,308196.8121999999,136
31.39,3.077,130.3496774,5.774,0,651972.1,3,2,2012,5,4,308295.38,311144.16,316318.4971428571,325986.05,326025.33730000013,44,2012-02-03,326025.33730000013,136
33.73,3.116,130.3849032,5.774,0,650755.94,10,2,2012,6,4,325986.05,376233.89,318438.76714285713,325377.97,325472.1708000001,44,2012-02-10,325472.1708000001,136
36.57,3.119,130.4546207,5.774,0,641382.42,17,2,2012,7,4,325377.97,263917.85,311173.6357142857,320691.21,321135.7390999998,44,2012-02-17,321135.7390999998,136
35.38,3.145,130.5502069,5.774,0,631283.6,24,2,2012,8,4,320691.21,325327.93,319284.1157142857,315641.8,315694.6141000001,44,2012-02-24,315694.6141000001,136
32.36,3.242,130.6457931,5.774,0,633374.44,2,3,2012,9,4,315641.8,312361.88,317900.38285714283,316687.22,316371.8428000001,44,2012-03-02,316371.8428000001,136
38.24,3.38,130.7413793,5.774,0,606876.48,9,3,2012,10,4,316687.22,316948.39,318518.28857142857,303438.24,303260.67100000003,44,2012-03-09,303260.67100000003,136
52.5,3.529,130.8261935,5.774,0,663931.9,16,3,2012,11,4,303438.24,308295.38,316588.26714285713,331965.95,331500.4508000003,44,2012-03-16,331500.4508000003,136
47.83,3.671,130.8966452,5.774,0,593894.12,23,3,2012,12,4,331965.95,325986.05,319969.77714285714,296947.06,296873.2834999999,44,2012-03-23,296873.2834999999,136
53.2,3.734,130.9670968,5.774,0,620054.58,30,3,2012,13,4,296947.06,325377.97,315821.35000000003,310027.29,310389.83629999985,44,2012-03-30,310389.83629999985,136
48.85,3.793,131.0375484,5.621,0,640042.2,6,4,2012,14,4,310027.29,320691.21,313628.3957142857,320021.1,319876.8214999998,44,2012-04-06,319876.8214999998,136
51.7,3.833,131.108,5.621,0,622780.44,13,4,2012,15,4,320021.1,315641.8,313532.66571428574,311390.22,311589.1552999999,44,2012-04-13,311589.1552999999,136
50.24,3.845,131.1173333,5.621,0,646467.6,20,4,2012,16,4,311390.22,316687.22,312925.29714285716,323233.8,323244.14069999993,44,2012-04-20,323244.14069999993,136
64.8,3.842,131.1266667,5.621,0,660676.72,27,4,2012,17,4,323233.8,303438.24,313860.5228571429,330338.36,330478.1718000002,44,2012-04-27,330478.1718000002,136
54.41,3.831,131.136,5.621,0,652106.56,4,5,2012,18,4,330338.36,331965.95,317703.39714285714,326053.28,325853.5339,44,2012-05-04,325853.5339,136
56.47,3.809,131.1453333,5.621,0,682762.16,11,5,2012,19,4,326053.28,296947.06,316858.73,341381.08,341408.9538000002,44,2012-05-11,341408.9538000002,136
65.17,3.808,131.0983226,5.621,0,668084.86,18,5,2012,20,4,341381.08,310027.29,323206.4471428571,334042.43,333871.4105,44,2012-05-18,333871.4105,136
62.39,3.801,131.0287742,5.621,0,686536.58,25,5,2012,21,4,334042.43,320021.1,326637.1814285714,343268.29,343187.87650000013,44,2012-05-25,343187.87650000013,136
61.11,3.788,130.9592258,5.621,0,646821.88,1,6,2012,22,4,343268.29,311390.22,329958.20857142855,323410.94,323731.3774000001,44,2012-06-01,323731.3774000001,136
68.4,3.776,130.8896774,5.621,0,680476.76,8,6,2012,23,4,323410.94,323233.8,331675.4542857143,340238.38,339904.00049999997,44,2012-06-08,339904.00049999997,136
65.97,3.756,130.8295333,5.621,0,676801.64,15,6,2012,24,4,340238.38,330338.36,334104.68,338400.82,338372.7359999999,44,2012-06-15,338372.7359999999,136
72.89,3.737,130.7929,5.621,0,672482.0,22,6,2012,25,4,338400.82,326053.28,335256.46,336241.0,335994.16690000007,44,2012-06-22,335994.16690000007,136
82.0,3.681,130.7562667,5.621,0,676772.16,29,6,2012,26,4,336241.0,341381.08,336711.84857142856,338386.08,338540.5925999999,44,2012-06-29,338540.5925999999,136
79.23,3.63,130.7196333,5.407,0,716923.16,6,7,2012,27,4,338386.08,334042.43,336283.9914285714,358461.58,359157.30100000044,44,2012-07-06,359157.30100000044,136
83.68,3.595,130.683,5.407,0,672958.98,13,7,2012,28,4,358461.58,343268.29,339772.4414285714,336479.49,336183.12400000007,44,2012-07-13,336183.12400000007,136
75.69,3.556,130.7012903,5.407,0,675638.32,20,7,2012,29,4,336479.49,323410.94,338802.61285714287,337819.16,338329.1295,44,2012-07-20,338329.1295,136
80.42,3.537,130.7195806,5.407,0,639710.52,27,7,2012,30,4,337819.16,340238.38,340860.93000000005,319855.26,319982.15149999975,44,2012-07-27,319982.15149999975,136
81.99,3.512,130.737871,5.407,0,684770.76,3,8,2012,31,4,319855.26,338400.82,337949.05571428576,342385.38,341945.5523,44,2012-08-03,341945.5523,136
81.69,3.509,130.7561613,5.407,0,667189.62,10,8,2012,32,4,342385.38,336241.0,338518.2785714286,333594.81,333866.99220000004,44,2012-08-10,333866.99220000004,136
79.4,3.545,130.7909677,5.407,0,654779.02,17,8,2012,33,4,333594.81,338386.08,338140.2514285714,327389.51,327312.77090000024,44,2012-08-17,327312.77090000024,136
77.37,3.582,130.8381613,5.407,0,675971.48,24,8,2012,34,4,327389.51,358461.58,336569.3128571428,337985.74,338443.6493999999,44,2012-08-24,338443.6493999999,136
79.18,3.624,130.8853548,5.407,0,678981.38,31,8,2012,35,4,337985.74,336479.49,333644.1928571429,339490.69,339728.60489999986,44,2012-08-31,339728.60489999986,136
70.65,3.689,130.9325484,5.407,0,677474.66,7,9,2012,36,4,339490.69,337819.16,334074.3642857143,338737.33,338869.82279999997,44,2012-09-07,338869.82279999997,136
68.55,3.749,130.9776667,5.407,0,695453.34,14,9,2012,37,4,338737.33,319855.26,334205.5314285714,347726.67,348193.65729999996,44,2012-09-14,348193.65729999996,136
67.96,3.821,131.0103333,5.407,0,672035.2,21,9,2012,38,4,347726.67,342385.38,338187.1614285714,336017.6,335967.6275000002,44,2012-09-21,335967.6275000002,136
64.8,3.821,131.043,5.407,0,710615.88,28,9,2012,39,4,336017.6,333594.81,337277.47857142857,355307.94,355061.6923999999,44,2012-09-28,355061.6923999999,136
61.79,3.815,131.0756667,5.217,0,674780.88,5,10,2012,40,4,355307.94,327389.51,340379.3542857143,337390.44,337768.3693,44,2012-10-05,337768.3693,136
